OrderId,OrderItemId,QuantityOrdered,ItemPrice,PromotionDiscount,batch_id
403-4488520-8436325,3.24824E+11,1,1399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",217
403-4488520-8436325,1.3067E+12,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",416
403-4488520-8436325,3.24824E+11,1,1399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",417
403-4488652-1343537,5.61717E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1336
403-4489468-5584366,5.92517E+13,1,849,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",148
403-4489468-5584366,5.92517E+13,1,849,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",265
403-4489468-5584366,5.92517E+13,1,849,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",330
403-4491517-2258736,6.22744E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",700
403-4491551-8617964,5.13294E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1137
403-4491858-1837129,2.15911E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1109
403-4492460-6390747,1.15819E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1462
403-4492460-6390747,4.66253E+13,1,489,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1463
403-4492735-1641958,6.52382E+13,1,869,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",322
403-4493733-0148354,4.48283E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",35
403-4494277-1410756,9.8767E+12,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",30
403-4494670-3305141,3.33638E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",874
403-4496060-8848328,7.08894E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1314
403-4498646-0644366,5.11066E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1199
403-4498819-8777921,2.34524E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",78
403-4498868-7585167,3.89311E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",982
403-4499528-8397167,4.19222E+13,1,1399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",50
403-4500676-5145933,6.52708E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1264
403-4500814-7823523,3.18746E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",200
403-4500964-9172337,9.63299E+12,1,859,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",31
403-4500964-9172337,4.80739E+13,1,1329,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",32
403-4500964-9172337,9.63299E+12,1,859,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",344
403-4500964-9172337,4.80739E+13,1,1329,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",345
403-4501547-1505128,2.45195E+13,1,899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",17
403-4501581-9174715,6.64314E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",782
403-4502078-5255525,3.67193E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",298
403-4502086-9393936,2.12476E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",313
403-4502758-4373921,2.71658E+12,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",214
403-4504646-3818755,6.4944E+11,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",377
403-4505049-3618753,1.41511E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",328
403-4505223-9714741,3.73899E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1241
403-4505277-3413161,4.09663E+12,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1037
403-4506446-4080366,3.39963E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",490
403-4507275-6218733,6.65983E+13,1,249,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",394
403-4510785-8748349,5.90956E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",818
403-4511258-0160329,1.28536E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",12
403-4511478-4737924,3.45563E+11,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",270
403-4511712-1283546,1.38082E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",449
403-4511880-0561168,6.06101E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",539
403-4512322-7029967,9.59588E+12,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1103
403-4512700-4843518,3.22907E+13,1,559,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",11
403-4513634-4389918,2.52666E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1720
403-4515797-2029901,6.08001E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",935
403-4516739-3670760,6.32029E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",426
403-4517239-8273960,2.54021E+13,1,1329,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",77
403-4518363-7969952,5.34442E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",453
403-4519799-3436339,2.37407E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",429
403-4519940-7765104,1.51448E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",219
403-4520264-8980321,6.56393E+13,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",893
403-4521247-2876354,4.34624E+13,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",231
403-4521247-2876354,8.12428E+12,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",232
403-4521247-2876354,4.34624E+13,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",275
403-4521247-2876354,8.12428E+12,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",276
403-4522266-1697139,7.20934E+12,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1187
403-4522362-3487553,1.056E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",810
403-4522540-8902746,5.65585E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",646
403-4522748-6878715,3.99227E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1051
403-4522999-9472334,4.55724E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1321
403-4525251-5498767,3.5581E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",385
403-4525982-2787540,3.51271E+13,1,309,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",829
403-4527188-9344340,3.37812E+13,1,269,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",94
403-4527188-9344340,6.82621E+13,1,829,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",95
403-4527188-9344340,3.37812E+13,1,269,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",293
403-4527188-9344340,6.82621E+13,1,829,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",294
403-4527983-7830734,4.22272E+13,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",994
403-4527994-2485940,4.77039E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",681
403-4530013-6394747,3.2021E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1063
403-4530666-7289968,1.04033E+13,1,1349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",155
403-4530812-3417943,1.32464E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",745
403-4531114-8174705,5.72949E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",868
403-4531321-4559564,1.17715E+13,1,529,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",145
403-4532420-7064342,6.96986E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",534
403-4532636-5493102,7.87904E+12,1,846.61,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1007
403-4533263-7170753,1.22194E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1388
403-4533570-7963502,3.76585E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",916
403-4533582-1995506,1.41397E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",618
403-4533771-5642717,4.12715E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1449
403-4535166-4185965,5.33221E+13,1,2999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1980
403-4535324-0237132,3.82859E+12,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1301
403-4535464-7936311,3.39509E+13,1,1599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1021
403-4535491-1229167,1.45367E+13,0,1237.14,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1453
403-4535912-8898719,1.60989E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",13
403-4537411-9965115,2.83394E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",424
403-4537600-1589108,5.18862E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",103
403-4538218-5241923,3.15298E+13,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",725
403-4538624-2761152,6.96932E+13,1,1049,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",70
403-4538817-4481948,4.17999E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1076
403-4539026-1029934,4.47206E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",973
403-4539070-9775508,2.72011E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",693
403-4539155-9965947,1.60192E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1002
403-4539155-9965947,5.0908E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1003
403-4539467-7245141,1.66408E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",85
403-4539990-6611510,4.13076E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",86
403-4540087-1541964,2.83752E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",581
403-4540993-3474750,3.07504E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",722
403-4541415-2225156,4.58183E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",715
403-4542243-2367544,3.69894E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",295
403-4543025-1509962,7.85304E+12,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",90
403-4543917-4769132,4.34845E+12,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",600
403-4545221-5377149,1.02754E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",712
403-4547631-3630720,5.0413E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",587
403-4548127-2110746,1.37496E+12,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",546
403-4548477-9676339,5.17625E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",225
403-4548703-3730753,1.95095E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",681
403-4549185-8301151,2.68301E+11,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",321
403-4550203-9597923,9.91469E+12,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",26
403-4550972-2149165,4.58088E+13,1,253.39,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1655
403-4552664-8539514,3.4077E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",275
403-4554562-9314759,3.68642E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",468
403-4555205-3298744,3.58223E+13,1,1749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",245
403-4555299-6268306,5.08152E+13,1,899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1314
403-4558835-1429960,2.33639E+12,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1148
403-4559707-0870701,3.36965E+13,1,899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",919
403-4560574-5612350,6.71529E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",205
403-4560574-5612350,6.71529E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",469
403-4560648-6825907,5.76822E+13,1,1379,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",365
403-4562083-9781955,3.81732E+13,1,209,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",46
403-4562990-7541156,2.94301E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",726
403-4563027-7668362,1.2224E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",124
403-4563369-2733105,7.78335E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",462
403-4563756-7540341,4.25527E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",192
403-4565968-1231522,1.90271E+12,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",535
403-4566322-8109924,1.38964E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",485
403-4566655-9537962,3.55561E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",175
403-4567415-0954744,5.32103E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1278
403-4568779-3204334,5.59418E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",211
403-4569184-4342756,2.65646E+12,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",8
403-4569261-8789908,5.29084E+13,1,539,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",371
403-4570755-0247568,2.33725E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1371
403-4573991-6808359,1.37181E+13,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1832
403-4575122-7809139,1.70407E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",504
403-4575267-5975562,3.07207E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",285
403-4575919-6150736,2.22589E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",338
403-4576546-3027504,4.21963E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",849
403-4576787-6225912,3.39851E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1170
403-4576787-6225912,6.84788E+13,1,1249,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1171
403-4578127-3463550,6.51688E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1066
403-4578436-3891569,6.87885E+13,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",445
403-4578675-3565105,3.77296E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",173
403-4578675-3565105,3.77296E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",463
403-4578698-4053952,3.34895E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",232
403-4578782-0825964,2.99905E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",294
403-4579841-9270721,5.69819E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1115
403-4579841-9270721,2.04026E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1116
403-4579978-6622745,6.10099E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",293
403-4580637-5218733,5.59138E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",157
403-4581625-4572365,1.4881E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",191
403-4582382-5175552,6.56346E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",79
403-4582382-5175552,6.56346E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",375
403-4582655-2869958,2.12339E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",473
403-4582679-5142753,1.10851E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",356
403-4582774-3627514,5.6388E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",738
403-4584027-5572311,8.9908E+12,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",345
403-4584592-3529900,3.63043E+13,2,598,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",856
403-4585262-9461910,7.45659E+12,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",184
403-4585351-7586701,7.03003E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",183
403-4586158-3491514,5.91075E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1835
403-4586678-3281115,1.55224E+13,1,2570,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",196
403-4587347-6066715,5.22087E+13,1,1249,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",50
403-4587351-7597933,6.94297E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",656
403-4588083-6231549,3.3127E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",45
403-4588350-4392303,7.50058E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",543
403-4589817-7335532,2.05866E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1250
403-4589996-1072323,2.53244E+12,1,1349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",78
403-4589996-1072323,2.53244E+12,1,1349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",225
403-4589996-1072323,2.53244E+12,1,1349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",255
403-4589996-1072323,2.53244E+12,1,1349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",393
403-4591203-2421907,5.69477E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",226
403-4591661-2041100,1.62603E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",764
403-4592181-0496368,7.99384E+12,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",340
403-4593302-1771540,1.25296E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",665
403-4593332-0329122,5.00312E+13,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",108
403-4596176-5965111,2.741E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",680
403-4596621-4373119,1.86484E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1183
403-4596657-8256351,5.51287E+13,1,469,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",331
403-4598137-3796306,6.27889E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1507
403-4598452-0172303,7.00934E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",715
403-4598926-7632345,3.06339E+12,1,1440,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",297
403-4599501-8913151,5.28167E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",813
403-4600637-8276323,2.72868E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",150
403-4600784-9941111,4.13155E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",144
403-4602704-7255534,2.27806E+13,1,339,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",200
403-4603310-5669103,1.7141E+12,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1
403-4603831-8507562,2.31005E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",128
403-4604183-1021162,4.35955E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1398
403-4605333-8454763,8.79238E+12,1,269,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",253
403-4605333-8454763,8.79238E+12,1,269,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",2222
403-4605702-3186763,4.6336E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",519
403-4606289-3576302,2.41585E+13,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",329
403-4606967-2749926,7.02692E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",972
403-4608077-0486733,3.21318E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1246
403-4609121-6221906,6.00771E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",144
403-4610400-5063505,1.81415E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",190
403-4611454-6076306,3.86276E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",278
403-4611469-9463554,3.46049E+12,4,1996,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",80
403-4611731-6184359,3.30192E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",214
403-4611838-6477940,4.68636E+13,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",131
403-4612182-2279515,1.40787E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",603
403-4612239-5597914,6.47765E+13,1,2849,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",236
403-4612260-1297160,1.827E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",280
403-4614592-2828333,2.00595E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",199
403-4615537-1360333,2.87372E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",291
403-4617780-7105953,6.93689E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",315
403-4617982-4197155,3.65517E+12,1,535,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",52
403-4618271-6915523,1.85872E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",353
403-4618522-0331556,8.82278E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",970
403-4618823-2341101,5.48495E+12,1,1749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",364
403-4619285-6472367,3.26565E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1797
403-4619985-3407542,6.16764E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",8
403-4620281-8187512,7.01766E+12,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1443
403-4620650-1058740,6.55179E+13,1,539,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",734
403-4621148-1337119,2.83613E+13,1,1999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",82
403-4621239-2512363,4.95795E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",378
403-4621302-9054756,4.86037E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",156
403-4621472-9417168,3.864E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",110
403-4621538-9889157,4.43143E+13,1,1349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",165
403-4622280-9128363,2.58975E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",254
403-4624080-6142714,2.67456E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",783
403-4624821-0765112,3.50809E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",619
403-4626126-4869129,1.05055E+13,1,849,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",72
403-4626525-4573118,1.80541E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",534
403-4627253-4293135,6.09488E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",25
403-4630219-2273127,7.44375E+12,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",575
403-4630333-1045932,6.06275E+13,1,769,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",103
403-4630551-2002754,4.50547E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",312
403-4631423-2162749,5.78575E+12,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",621
403-4634015-8456307,3.18397E+12,1,899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",827
403-4635440-5216369,3.60732E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",970
403-4635966-5072309,1.36943E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",181
403-4637671-6131549,2.22608E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",192
403-4638142-6485944,1.59266E+13,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1412
403-4639433-3043525,3.57195E+13,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",982
403-4639492-4439552,6.53843E+12,1,1282,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",152
403-4640009-4436337,6.97275E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",298
403-4640023-0086743,6.09137E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",78
